Make,Model,Vehicle Class,Transmission,Power produce,CO2 Emissions(g/km)
GMC,TERRAIN AWD,SUV - SMALL,A6,0.7796579582051484,2.3617278360175926
GMC,TERRAIN AWD,SUV - SMALL,A6,0.962133246719038,2.462397997898956
GMC,YUKON,SUV - STANDARD,A6,1.1143543448492572,2.501059262217751
GMC,YUKON 4WD,SUV - STANDARD,A6,1.1143543448492572,2.501059262217751
GMC,YUKON DENALI AWD,SUV - STANDARD,A6,1.180516779437606,2.5289167002776547
GMC,YUKON DENALI XL AWD,SUV - STANDARD,A6,1.1989763883955964,2.5763413502057926
GMC,YUKON XL,SUV - STANDARD,A6,1.1143543448492572,2.501059262217751
GMC,YUKON XL 4WD,SUV - STANDARD,A6,1.1143543448492572,2.501059262217751
HONDA,ACCORD,MID-SIZE,AV,0.7398956501485728,2.2600713879850747
HONDA,ACCORD,MID-SIZE,AV7,0.7441129403189948,2.2695129442179165
HONDA,ACCORD,MID-SIZE,M6,0.7561668399084785,2.301029995663981
HONDA,ACCORD,MID-SIZE,A6,0.8972706405663875,2.320146286111054
HONDA,ACCORD,MID-SIZE,AS6,0.9062932628049888,2.34439227368511
HONDA,ACCORD,MID-SIZE,M6,0.9277159288362903,2.399673721481037
HONDA,CIVIC,COMPACT,AV,0.6176847426096492,2.206825876031849
HONDA,CIVIC,COMPACT,AV7,0.6224366855903662,2.220108088040055
HONDA,CIVIC,COMPACT,M5,0.6315568969670262,2.2430380486862944
HONDA,CROSSTOUR AWD,SUV - SMALL,A6,0.9245920836272425,2.390935107103379
HONDA,CR-V,SUV - SMALL,A5,0.7637493667953096,2.320146286111054
HONDA,CR-V AWD,SUV - SMALL,A5,0.7692206405907627,2.3344537511509307
HONDA,CR-Z,TWO-SEATER,AV7,0.535390159142918,2.1613680022349744
HONDA,CR-Z,TWO-SEATER,M6,0.5507355352701538,2.201397124320452
HONDA,FIT,STATION WAGON - SMALL,A5,0.5648005802379491,2.2355284469075487
HONDA,FIT,STATION WAGON - SMALL,M5,0.5692398580310385,2.2479732663618064
HONDA,PILOT,SUV - SMALL,A5,0.936754670604784,2.4232458739368075
HONDA,PILOT AWD,SUV - SMALL,A5,0.9439337464013419,2.4409090820652173
HYUNDAI,ACCENT,COMPACT,A6,0.5920795010425931,2.2479732663618064
HYUNDAI,ACCENT,COMPACT,M6,0.5920795010425931,2.2479732663618064
HYUNDAI,ELANTRA GT,MID-SIZE,A6,0.6896946532557251,2.296665190261531
HYUNDAI,ELANTRA GT,MID-SIZE,M6,0.6877217322806135,2.2922560713564755
HYUNDAI,EQUUS,FULL-SIZE,A8,1.0862352167782552,2.482873583608753
HYUNDAI,GENESIS,FULL-SIZE,A8,0.9598863490586458,2.4065401804339546
HYUNDAI,SANTA FE,SUV - SMALL,A6,0.9114726732680487,2.41161970596323
HYUNDAI,SANTA FE 4WD,SUV - SMALL,A6,0.9173919760664101,2.426511261364575
HYUNDAI,SANTA FE SPORT,SUV - SMALL,A6,0.7846440203357722,2.374748346010104
HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,A6,0.7387113223100517,2.421603926869831
HYUNDAI,SANTA FE SPORT 4WD,SUV - SMALL,A6,0.7972616999301155,2.4065401804339546
HYUNDAI,SONATA,FULL-SIZE,A6,0.7082499145102564,2.34439227368511
HYUNDAI,SONATA,FULL-SIZE,A6,0.7522438068042681,2.2922560713564755
HYUNDAI,SONATA HYBRID,MID-SIZE,AS6,0.6990215310357712,2.1553360374650614
HYUNDAI,SONATA HYBRID LIMITED,MID-SIZE,AS6,0.7017205137419247,2.1613680022349744
HYUNDAI,TUCSON,SUV - SMALL,A6,0.7028944545335852,2.3304137733491905
HYUNDAI,TUCSON,SUV - SMALL,M6,0.7168143335540136,2.3654879848908994
HYUNDAI,TUCSON,SUV - SMALL,A6,0.7796579582051484,2.3617278360175926
HYUNDAI,TUCSON 4WD,SUV - SMALL,A6,0.7233659461828157,2.383815365980431
HYUNDAI,TUCSON 4WD,SUV - SMALL,A6,0.7894869219708525,2.387389826338729
HYUNDAI,VELOSTER,COMPACT,AM6,0.5920795010425931,2.2479732663618064
HYUNDAI,VELOSTER,COMPACT,M6,0.5985267630213431,2.2648178230095364
HYUNDAI,VELOSTER TURBO,COMPACT,A6,0.6146039529663868,2.305351369446624
HYUNDAI,VELOSTER TURBO,COMPACT,M6,0.6087530952168159,2.2922560713564755
INFINITI,Q50,MID-SIZE,AS7,0.936185300693898,2.371067862271736
INFINITI,Q50 AWD,MID-SIZE,AS7,0.9458269431517017,2.394451680826216
INFINITI,Q50 HYBRID,COMPACT,AS7,0.8646522086080337,2.2355284469075487
INFINITI,Q50 HYBRID AWD,COMPACT,AS7,0.879703967915392,2.276461804173244
INFINITI,Q60 AWD COUPE,SUBCOMPACT,AS7,0.9564203762982206,2.4232458739368075
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,AS7,0.959328772836894,2.429752280002408
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,M6,0.9677646716302972,2.45178643552429
INFINITI,Q60 COUPE,SUBCOMPACT,AS7,0.9504486793946301,2.4065401804339546
INFINITI,Q60 COUPE,SUBCOMPACT,M6,0.9578808427411855,2.426511261364575
INFINITI,Q70,MID-SIZE,AS7,0.9489221276147065,2.403120521175817
INFINITI,Q70,MID-SIZE,AS7,1.1144293205358675,2.45178643552429
INFINITI,Q70 AWD,MID-SIZE,AS7,0.9578808427411855,2.426511261364575
INFINITI,Q70 AWD,MID-SIZE,AS7,1.121150640772188,2.468347330412157
INFINITI,Q70 HYBRID,MID-SIZE,AS7,0.8668864508134565,2.2430380486862944
INFINITI,QX50 AWD,STATION WAGON - SMALL,AS7,0.9607643799738776,2.4329692908744054
INFINITI,QX60,SUV - SMALL,AV,0.9230081957419304,2.387389826338729
INFINITI,QX60 AWD,SUV - SMALL,AV,0.9292564219212699,2.403120521175817
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,AV,0.7666903693444111,2.2922560713564755
INFINITI,QX70 AWD,SUV - SMALL,AS7,0.9744859918666178,2.468347330412157
INFINITI,QX70 AWD,SUV - SMALL,AS7,1.1020799010759716,2.523746466811565
INFINITI,QX80 4WD,SUV - STANDARD,AS7,1.1479045845967017,2.537819095073274
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,AS8,0.8636126573995697,2.374748346010104
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,AS8,0.8684555590346501,2.387389826338729
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,AS8,1.081044566605051,2.468347330412157
JAGUAR,XF,MID-SIZE,AS8,0.7233659461828157,2.383815365980431
JAGUAR,XF 3.0L AWD,MID-SIZE,AS8,0.892169318966924,2.44870631990508
JAGUAR,XFR,MID-SIZE,AS8,1.0875083007111936,2.48572142648158
JAGUAR,XFR-S,MID-SIZE,AS8,1.0875083007111936,2.48572142648158
JAGUAR,XJ AWD,FULL-SIZE,AS8,0.8949121894892298,2.45484486000851
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,AS8,1.0875083007111936,2.48572142648158
JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,AS8,0.8949121894892298,2.45484486000851
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,AS8,1.0875083007111936,2.48572142648158
JAGUAR,XJR,FULL-SIZE,AS8,1.0875083007111936,2.48572142648158
JAGUAR,XJR LWB,FULL-SIZE,AS8,1.0875083007111936,2.48572142648158
JAGUAR,XK CONVERTIBLE,MINICOMPACT,AS6,1.0849524515057194,2.478566495593843
JAGUAR,XK COUPE,MINICOMPACT,AS6,1.0783880893345335,2.462397997898956
JAGUAR,XKR CONVERTIBLE,MINICOMPACT,AS6,1.0925066759058346,2.4983105537896004
JAGUAR,XKR COUPE,MINICOMPACT,AS6,1.0900260014864878,2.4913616938342726
JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,AS6,1.0925066759058346,2.4983105537896004
JAGUAR,XKR-S COUPE,MINICOMPACT,AS6,1.0900260014864878,2.4913616938342726
JEEP,CHEROKEE,SUV - SMALL,A9,0.7710056606387317,2.3384564936046046
JEEP,CHEROKEE,SUV - SMALL,A9,0.8896963007818226,2.383815365980431
JEEP,CHEROKEE 4X4,SUV - SMALL,A9,0.7796579582051484,2.3617278360175926
JEEP,CHEROKEE 4X4,SUV - SMALL,A9,0.8944482437625395,2.394451680826216
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,A9,0.7813364080776681,2.3654879848908994
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,A9,0.8975434282255443,2.403120521175817
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,A9,0.7941946550652124,2.399673721481037
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,A9,0.9065021433520233,2.426511261364575
JEEP,COMPASS,SUV - SMALL,AV,0.7134405646834607,2.357934847000453
JEEP,COMPASS,SUV - SMALL,A6,0.7117280340308614,2.3521825181113623
JEEP,COMPASS,SUV - SMALL,M5,0.6992272922716549,2.320146286111054
JEEP,COMPASS,SUV - SMALL,A6,0.7762501085545159,2.3521825181113623
JEEP,COMPASS,SUV - SMALL,M5,0.7692206405907627,2.3344537511509307
JEEP,COMPASS 4X4,SUV - SMALL,A6,0.7829983212293836,2.371067862271736
JEEP,COMPASS 4X4,SUV - SMALL,M5,0.7692206405907627,2.3344537511509307
JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,AV,0.7972616999301155,2.4065401804339546
JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,A8,1.1519040840142902,2.531478917042255
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,A8,0.9553030496826879,2.444044795918076
JEEP,GRAND CHEROKEE SRT 4X4 (MDS),SUV - STANDARD,A8,1.2039249432763908,2.559906625036112
JEEP,PATRIOT,SUV - SMALL,AV,0.7134405646834607,2.357934847000453
JEEP,PATRIOT,SUV - SMALL,A6,0.7117280340308614,2.3521825181113623
JEEP,PATRIOT,SUV - SMALL,M5,0.6992272922716549,2.320146286111054
JEEP,PATRIOT,SUV - SMALL,A6,0.7762501085545159,2.3521825181113623
JEEP,PATRIOT,SUV - SMALL,M5,0.7692206405907627,2.3344537511509307
JEEP,PATRIOT 4X4,SUV - SMALL,A6,0.7829983212293836,2.371067862271736
JEEP,PATRIOT 4X4,SUV - SMALL,M5,0.7692206405907627,2.3344537511509307
JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,AV,0.7972616999301155,2.4065401804339546
JEEP,WRANGLER 4X4 (2-DOOR),SUV - SMALL,A5,0.9647897239895555,2.468347330412157
JEEP,WRANGLER 4X4 (2-DOOR),SUV - SMALL,M6,0.9647897239895555,2.468347330412157
JEEP,WRANGLER UNLIMITED 4X4 (4-DOOR),SUV - SMALL,A5,0.9725170057298846,2.488550716500444
JEEP,WRANGLER UNLIMITED 4X4 (4-DOOR),SUV - SMALL,M6,0.9725170057298846,2.488550716500444
KIA,CADENZA,FULL-SIZE,A6,0.9068927678549515,2.399673721481037
KIA,FORTE,MID-SIZE,A6,0.6464190793510015,2.281033367247727
KIA,FORTE,MID-SIZE,M6,0.6402091945334429,2.2648178230095364
KIA,FORTE,MID-SIZE,A6,0.6857254625864626,2.285557309007773
KIA,FORTE,MID-SIZE,M6,0.6857254625864626,2.285557309007773
KIA,FORTE 5,FULL-SIZE,A6,0.6310293015911259,2.3483048630481607
KIA,FORTE 5,FULL-SIZE,M6,0.6327593969670637,2.3521825181113623
KIA,FORTE 5,FULL-SIZE,A6,0.6857254625864626,2.285557309007773
KIA,FORTE 5,FULL-SIZE,M6,0.6877217322806135,2.2922560713564755
KIA,FORTE KOUP,COMPACT,A6,0.6257299290033106,2.3344537511509307
KIA,FORTE KOUP,COMPACT,M6,0.6292812774464589,2.34439227368511
KIA,FORTE KOUP,COMPACT,A6,0.6857254625864626,2.285557309007773
KIA,FORTE KOUP,COMPACT,M6,0.6896946532557251,2.296665190261531
KIA,OPTIMA,MID-SIZE,A6,0.7134405646834607,2.357934847000453
KIA,OPTIMA,MID-SIZE,A6,0.7561668399084785,2.301029995663981
KIA,OPTIMA HYBRID,MID-SIZE,AS6,0.6990215310357712,2.1553360374650614
KIA,OPTIMA HYBRID EX,MID-SIZE,AS6,0.7043769910124423,2.167317334748176
KIA,RIO,COMPACT,A6,0.5898744654549265,2.2430380486862944
KIA,RIO,COMPACT,M6,0.5920795010425931,2.2479732663618064
KIA,RIO ECO,COMPACT,A6,0.5898744654549265,2.2430380486862944
KIA,SORENTO,SUV - SMALL,A6,0.7846440203357722,2.374748346010104
KIA,SORENTO,SUV - SMALL,A6,0.9144582878535865,2.418301291319745
KIA,SORENTO 4WD,SUV - SMALL,A6,0.795735148150192,2.403120521175817
KIA,SORENTO 4WD,SUV - SMALL,A6,0.9202755132991023,2.4329692908744054
KIA,SOUL,STATION WAGON - SMALL,A6,0.6165099938162202,2.311753861055754
KIA,SOUL,STATION WAGON - SMALL,M6,0.6183947376746195,2.3159703454569174
KIA,SOUL,STATION WAGON - SMALL,A6,0.6992272922716549,2.320146286111054
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,A6,0.6935725900301843,2.305351369446624
KIA,SPORTAGE,SUV - SMALL,A6,0.7796579582051484,2.3617278360175926
KIA,SPORTAGE,SUV - SMALL,M6,0.8002739731993009,2.4149733479708178
KIA,SPORTAGE AWD,SUV - SMALL,A6,0.7372381005401928,2.418301291319745
KIA,SPORTAGE AWD,SUV - SMALL,A6,0.7910708098561647,2.390935107103379
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,A7,1.2341897536443338,2.624282095835668
LAND ROVER,LR2,SUV - SMALL,AS6,0.7444788181501278,2.437750562820388
LAND ROVER,LR4,SUV - STANDARD,AS8,0.9213029839368216,2.523746466811565
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,AS9,0.7117280340308614,2.3521825181113623
LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,AS9,0.7117280340308614,2.3521825181113623
LAND ROVER,RANGE ROVER LWB V8 5.0 SC,SUV - STANDARD,AS8,1.112237788222654,2.549003262025788
LAND ROVER,RANGE ROVER LWB V8 5.0 SC FFV,SUV - STANDARD,AS8,1.1089193306358145,2.5403294747908736
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC,SUV - STANDARD,AS8,0.8949121894892298,2.45484486000851
LAND ROVER,RANGE ROVER SPORT V6 3.0 SC FFV,SUV - STANDARD,AS8,0.8949121894892298,2.45484486000851
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC,SUV - STANDARD,AS8,1.1077985104295647,2.537819095073274
LAND ROVER,RANGE ROVER SPORT V8 5.0 SC FFV,SUV - STANDARD,AS8,1.104390660778932,2.5289167002776547
LAND ROVER,RANGE ROVER V6 3.0 SC,SUV - STANDARD,AS8,0.8935463292295803,2.45178643552429
LAND ROVER,RANGE ROVER V6 3.0 SC FFV,SUV - STANDARD,AS8,0.8935463292295803,2.45178643552429
LAND ROVER,RANGE ROVER V8 5.0 SC,SUV - STANDARD,AS8,1.112237788222654,2.549003262025788
LAND ROVER,RANGE ROVER V8 5.0 SC FFV,SUV - STANDARD,AS8,1.1089193306358145,2.5403294747908736
LEXUS,CT 200h,COMPACT,AV,0.5800442590132961,2.110589710299249
LEXUS,ES 300h,MID-SIZE,AV6,0.707937013780746,2.1398790864012365
LEXUS,ES 350,MID-SIZE,AS6,0.9062932628049888,2.34439227368511
LEXUS,GS 350,MID-SIZE,AS8,0.9197950924901812,2.378397900948137
LEXUS,GS 350 AWD,MID-SIZE,AS6,0.9292564219212699,2.403120521175817
LEXUS,GS 450h,MID-SIZE,AV8,0.8668864508134565,2.2430380486862944
LEXUS,GX 460,SUV - STANDARD,AS6,1.0654433430203336,2.505149978319906
LEXUS,IS 250,COMPACT,AS6,0.7889665757187211,2.3483048630481607
LEXUS,IS 250 AWD,COMPACT,AS6,0.8007203812592465,2.378397900948137
LEXUS,IS 250 C,SUBCOMPACT,AS6,0.7889665757187211,2.3483048630481607
LEXUS,IS 350,COMPACT,AS8,0.9230081957419304,2.387389826338729
LEXUS,IS 350 AWD,COMPACT,AS6,0.9292564219212699,2.403120521175817
LEXUS,IS 350 C,SUBCOMPACT,AS6,0.9230081957419304,2.387389826338729
LEXUS,IS F,SUBCOMPACT,AS8,1.0783880893345335,2.462397997898956
LEXUS,LS 460,MID-SIZE,AS8,1.0448151921349258,2.45178643552429
LEXUS,LS 460 AWD,MID-SIZE,AS8,1.0528492257699913,2.4727564493172123
LEXUS,LS 460 L AWD,MID-SIZE,AS8,1.0528492257699913,2.4727564493172123
LEXUS,LS 600h L,MID-SIZE,AV8,1.0615057292667949,2.418301291319745
LEXUS,LX 570,SUV - STANDARD,AS6,1.170245506887643,2.57978359661681
LEXUS,RX 350 AWD,SUV - SMALL,AS6,0.9396630671434574,2.429752280002408
LEXUS,RX 350 AWD,SUV - SMALL,AS8,0.9307829737011933,2.4065401804339546
LEXUS,RX 450h AWD,SUV - SMALL,AV6,0.879703967915392,2.276461804173244
LINCOLN,MKS AWD,FULL-SIZE,AS6,0.941098674280441,2.4329692908744054
LINCOLN,MKS AWD,FULL-SIZE,AS6,0.9534609526638154,2.4149733479708178
LINCOLN,MKT AWD,SUV - STANDARD,AS6,0.9548202861731813,2.468347330412157
LINCOLN,MKX AWD,SUV - SMALL,AS6,0.9663876613676408,2.44870631990508
LINCOLN,MKZ,MID-SIZE,AS6,0.697363374738417,2.3159703454569174
LINCOLN,MKZ AWD,MID-SIZE,AS6,0.9549471545283619,2.418301291319745
LINCOLN,MKZ HYBRID,MID-SIZE,AV,0.6371984392182701,2.1613680022349744
LINCOLN,NAVIGATOR 4X4 FFV,SUV - STANDARD,A6,1.1459209191733608,2.5658478186735176
MASERATI,GHIBLI,MID-SIZE,AS8,0.8989446401706455,2.465382851448418
MASERATI,GHIBLI AWD,MID-SIZE,AS8,0.8989446401706455,2.465382851448418
MASERATI,GRANTURISMO,SUBCOMPACT,AS6,1.0870221426121764,2.5403294747908736
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,AS6,1.0892416854301616,2.5465426634781307
MASERATI,QUATTROPORTE GTS,FULL-SIZE,AS8,1.0049589960015544,2.523746466811565
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,AS8,0.9041755343665694,2.478566495593843
MAZDA,CX-5,SUV - SMALL,AS6,0.6816606196206595,2.276461804173244
MAZDA,CX-5,SUV - SMALL,M6,0.6774954000851406,2.2648178230095364
MAZDA,CX-5,SUV - SMALL,AS6,0.7686632903195227,2.296665190261531
MAZDA,CX-5 4WD,SUV - SMALL,AS6,0.6877217322806135,2.2922560713564755
MAZDA,CX-5 4WD,SUV - SMALL,AS6,0.7744472679438155,2.311753861055754
MAZDA,CX-9,SUV - SMALL,AS6,0.9677646716302972,2.45178643552429
MAZDA,CX-9 4WD,SUV - SMALL,AS6,0.9718295145961003,2.462397997898956
MAZDA,MAZDA2,COMPACT,A4,0.5692398580310385,2.2479732663618064
MAZDA,MAZDA2,COMPACT,M5,0.5625363473096401,2.2304489213782737
MAZDA,MAZDA3 4-DOOR,COMPACT,AS6,0.6525438153455061,2.201397124320452
MAZDA,MAZDA3 4-DOOR,COMPACT,M6,0.6549709481613469,2.206825876031849
MAZDA,MAZDA3 4-DOOR,COMPACT,AS6,0.7433132644487901,2.2304489213782737
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,AS6,0.7410182246862378,2.2253092817258624
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,M6,0.6549709481613469,2.206825876031849
MAZDA,MAZDA3 5-DOOR,MID-SIZE,AS6,0.6573636523985542,2.2121876044039577
MAZDA,MAZDA3 5-DOOR,MID-SIZE,M6,0.659722891142064,2.220108088040055
MAZDA,MAZDA3 5-DOOR,MID-SIZE,AS6,0.7500167751701884,2.2479732663618064
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,AS6,0.7410182246862378,2.2253092817258624
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,M6,0.659722891142064,2.220108088040055
MAZDA,MAZDA6,MID-SIZE,AS6,0.7478117395825218,2.2430380486862944
MAZDA,MAZDA6,MID-SIZE,M6,0.7585595028591379,2.2695129442179165
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,AS6,0.7410182246862378,2.2253092817258624
MAZDA,MX-5,TWO-SEATER,AS6,0.7184762467057291,2.371067862271736
MAZDA,MX-5,TWO-SEATER,M5,0.7082499145102564,2.34439227368511
MAZDA,MX-5,TWO-SEATER,M6,0.7134405646834607,2.357934847000453
MERCEDES-BENZ,B 250,STATION WAGON - SMALL,AS7,0.6774954000851406,2.2648178230095364
MERCEDES-BENZ,C 250,COMPACT,AS7,0.6674123605154103,2.3344537511509307
MERCEDES-BENZ,C 250 COUPE,SUBCOMPACT,AS7,0.6674123605154103,2.3344537511509307
MERCEDES-BENZ,C 300 4MATIC FFV,COMPACT,AS7,0.9214092944775482,2.383815365980431
MERCEDES-BENZ,C 350,COMPACT,AS7,0.9214092944775482,2.383815365980431
MERCEDES-BENZ,C 350 4MATIC,COMPACT,AS7,0.9197950924901812,2.378397900948137
MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,AS7,0.9230081957419304,2.387389826338729
MERCEDES-BENZ,C 350 COUPE,SUBCOMPACT,AS7,0.9214092944775482,2.383815365980431
MERCEDES-BENZ,C 63 AMG,COMPACT,AS7,1.1850454492944884,2.5403294747908736
MERCEDES-BENZ,C 63 AMG COUPE,SUBCOMPACT,AS7,1.1872649921124736,2.5465426634781307
MERCEDES-BENZ,CL 550 4MATIC,COMPACT,AS7,1.0643380287546171,2.482873583608753
MERCEDES-BENZ,CL 63 AMG,COMPACT,AS7,1.1225013240713215,2.488550716500444
MERCEDES-BENZ,CLA 250,COMPACT,AS7,0.6732247208272563,2.252853030979893
MERCEDES-BENZ,CLA 45 AMG 4MATIC,COMPACT,AS7,0.7010708387136986,2.326335860928751
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,AS7,1.0410817630130156,2.421603926869831
MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,AS7,1.1186819272316608,2.478566495593843
MERCEDES-BENZ,CLS 63 AMG S 4MATIC,COMPACT,AS7,1.1186819272316608,2.478566495593843
MERCEDES-BENZ,E 300 4MATIC,MID-SIZE,AS7,0.9165195950004614,2.371067862271736
MERCEDES-BENZ,E 350 4MATIC,MID-SIZE,AS7,0.9131792319762262,2.3617278360175926
MERCEDES-BENZ,E 350 4MATIC COUPE,SUBCOMPACT,AS7,0.9197950924901812,2.378397900948137
MERCEDES-BENZ,E 350 CABRIOLET,SUBCOMPACT,AS7,0.9197950924901812,2.378397900948137
MERCEDES-BENZ,E 350 COUPE,SUBCOMPACT,AS7,0.9165195950004614,2.371067862271736
MERCEDES-BENZ,E 400 HYBRID,MID-SIZE,AS7,0.8916159383249167,2.305351369446624
MERCEDES-BENZ,E 550 4MATIC,MID-SIZE,AS7,1.0425422294559805,2.426511261364575
MERCEDES-BENZ,E 550 CABRIOLET,SUBCOMPACT,AS7,1.043990159551689,2.429752280002408
MERCEDES-BENZ,E 550 COUPE,SUBCOMPACT,AS7,1.0396085412431568,2.418301291319745
MERCEDES-BENZ,E 63 AMG 4MATIC,MID-SIZE,AS7,1.1160867557297374,2.4727564493172123
MERCEDES-BENZ,E 63 AMG S 4MATIC,MID-SIZE,AS7,1.1160867557297374,2.4727564493172123
MERCEDES-BENZ,G 550,SUV - STANDARD,AS7,1.17414641811386,2.622214022966295
MERCEDES-BENZ,G 63 AMG,SUV - STANDARD,AS7,1.169447428459721,2.6095944092252195
MERCEDES-BENZ,GL 450 4MATIC,SUV - STANDARD,AS7,1.088135564611349,2.5440680443502752
MERCEDES-BENZ,GL 550 4MATIC,SUV - STANDARD,AS7,1.0925171829198814,2.555094448578319
MERCEDES-BENZ,GL 63 AMG,SUV - STANDARD,AS7,1.150292701467123,2.559906625036112
MERCEDES-BENZ,GLK 350 4MATIC,SUV - SMALL,AS7,0.9337952469703787,2.4149733479708178
MERCEDES-BENZ,ML 350 4MATIC FFV,SUV - STANDARD,AS7,0.9453336118663135,2.444044795918076
MERCEDES-BENZ,ML 550 4MATIC,SUV - STANDARD,AS7,1.0766561144911795,2.514547752660286
MERCEDES-BENZ,ML 63 AMG 4MATIC,SUV - STANDARD,AS7,1.1470590659506743,2.551449997972875
MERCEDES-BENZ,S 550 4MATIC LWB,FULL-SIZE,AS7,1.0496607042745452,2.444044795918076
MERCEDES-BENZ,S 550 4MATIC SWB,FULL-SIZE,AS7,1.0482608388095733,2.4409090820652173
MERCEDES-BENZ,S 63 AMG 4MATIC,FULL-SIZE,AS7,1.1199646925041966,2.482873583608753
MERCEDES-BENZ,SL 550,TWO-SEATER,AS7,1.043990159551689,2.429752280002408
MERCEDES-BENZ,SL 63 AMG,TWO-SEATER,AS7,1.1134510330357368,2.465382851448418
MERCEDES-BENZ,SL 65 AMG,TWO-SEATER,AS7,1.163075377038472,2.514547752660286
MERCEDES-BENZ,SLK 250,TWO-SEATER,AS7,0.65819242532832,2.311753861055754
MERCEDES-BENZ,SLK 250,TWO-SEATER,M6,0.6600771691867192,2.3159703454569174
MERCEDES-BENZ,SLK 350,TWO-SEATER,AS7,0.9097713823255937,2.3521825181113623
MERCEDES-BENZ,SLK 55 AMG,TWO-SEATER,AS7,1.0845458397850538,2.390935107103379
MERCEDES-BENZ,SLS AMG BLACK SERIES COUPE,TWO-SEATER,AS7,1.200001819033282,2.57978359661681
MERCEDES-BENZ,SLS AMG GT COUPE,TWO-SEATER,AS7,1.1916183387674695,2.5575072019056577
MERCEDES-BENZ,SLS AMG ROADSTER,TWO-SEATER,AS7,1.1916183387674695,2.5575072019056577
MINI,COOPER CLUBMAN,SUBCOMPACT,A6,0.5942560837634587,2.252853030979893
MINI,COOPER CLUBMAN,SUBCOMPACT,M6,0.5942560837634587,2.252853030979893
MINI,COOPER CONVERTIBLE,MINICOMPACT,A6,0.5942560837634587,2.252853030979893
MINI,COOPER CONVERTIBLE,MINICOMPACT,M6,0.5942560837634587,2.252853030979893
MINI,COOPER COUNTRYMAN,COMPACT,A6,0.6126761283210265,2.301029995663981
MINI,COOPER COUNTRYMAN,COMPACT,M6,0.5942560837634587,2.252853030979893
MINI,COOPER COUPE,TWO-SEATER,A6,0.5898744654549265,2.2430380486862944
MINI,COOPER COUPE,TWO-SEATER,M6,0.5830809505586425,2.2253092817258624
MINI,COOPER PACEMAN,COMPACT,A6,0.6126761283210265,2.301029995663981
MINI,COOPER PACEMAN,COMPACT,M6,0.5942560837634587,2.252853030979893
MINI,COOPER ROADSTER,TWO-SEATER,A6,0.5942560837634587,2.252853030979893
MINI,COOPER ROADSTER,TWO-SEATER,M6,0.5942560837634587,2.252853030979893
MINI,COOPER S CLUBMAN,SUBCOMPACT,A6,0.6047366478389017,2.281033367247727
MINI,COOPER S CLUBMAN,SUBCOMPACT,M6,0.5985267630213431,2.2648178230095364
MINI,COOPER S CONVERTIBLE,MINICOMPACT,A6,0.6047366478389017,2.281033367247727
MINI,COOPER S CONVERTIBLE,MINICOMPACT,M6,0.5985267630213431,2.2648178230095364
MINI,COOPER S COUNTRYMAN ALL4,COMPACT,A6,0.6183947376746195,2.3159703454569174
MINI,COOPER S COUNTRYMAN ALL4,COMPACT,M6,0.6087530952168159,2.2922560713564755
MINI,COOPER S COUPE,TWO-SEATER,A6,0.6047366478389017,2.281033367247727
MINI,COOPER S COUPE,TWO-SEATER,M6,0.5985267630213431,2.2648178230095364
MINI,COOPER S PACEMAN ALL4,COMPACT,A6,0.6183947376746195,2.3159703454569174
