Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City,Fuel Consumption Hwy,Fuel Consumption Comb,CO2 Emissions(g/km),Engine Power
CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,0.4771212547196624,1.2986580151756753,AS6,X,1.1038037209559568,0.9493900066449128,1.041392685158225,2.403120521175817,0.6452649671939571
CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,0.5563025007672872,1.2986580151756753,AS6,X,1.1238516409670858,0.9493900066449128,1.0530784434834195,2.4149733479708178,0.7607930478981957
CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,0.4771212547196624,1.2986580151756753,AS6,X,1.1072099696478683,0.9590413923210936,1.0453229787866574,2.4065401804339546,0.6477002452839197
CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,0.5563025007672872,1.2986580151756753,AS6,X,1.1238516409670858,0.9542425094393248,1.0569048513364725,2.418301291319745,0.7635574236301651
CADILLAC,CTS-V COUPE,MID-SIZE,0.7923916894982539,1.3000676416768184,AS6,Z,1.294466226161593,1.1105897102992488,1.220108088040055,2.5820633629117085,1.2569099582388263
CADILLAC,CTS-V COUPE,MID-SIZE,0.7923916894982539,1.3000676416768184,M6,Z,1.2227164711475833,1.0969100130080565,1.1702617153949573,2.531478917042255,1.2055600796716335
CADILLAC,CTS-V SEDAN,MID-SIZE,0.7923916894982539,1.3000676416768184,AS6,Z,1.294466226161593,1.1105897102992488,1.220108088040055,2.5820633629117085,1.2569099582388263
CADILLAC,CTS-V SEDAN,MID-SIZE,0.7923916894982539,1.3000676416768184,M6,Z,1.2227164711475833,1.0969100130080565,1.1702617153949573,2.531478917042255,1.2055600796716335
CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,0.7923916894982539,1.3000676416768184,AS6,Z,1.294466226161593,1.1105897102992488,1.220108088040055,2.5820633629117085,1.2569099582388263
CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,0.7923916894982539,1.3000676416768184,M6,Z,1.2227164711475833,1.0969100130080565,1.1702617153949573,2.531478917042255,1.2055600796716335
CADILLAC,ESCALADE AWD,SUV - STANDARD,0.7923916894982539,1.3000676416768184,A6,Z,1.230448921378274,1.0718820073061253,1.167317334748176,2.5289167002776547,1.2025268882748532
CADILLAC,ESCALADE ESV AWD,SUV - STANDARD,0.7923916894982539,1.3000676416768184,A6,Z,1.2741578492636798,1.1271047983648077,1.2148438480476975,2.5763413502057926,1.2514869340544839
CADILLAC,SRX,SUV - STANDARD,0.5563025007672872,1.2986580151756753,AS6,X,1.1553360374650616,0.9912260756924948,1.0899051114393978,2.45178643552429,0.787398352689628
CADILLAC,SRX AWD,SUV - STANDARD,0.5563025007672872,1.2986580151756753,AS6,X,1.1702617153949573,1.0170333392987805,1.1072099696478683,2.468347330412157,0.7999001904219808
CADILLAC,XTS,FULL-SIZE,0.5563025007672872,1.2986580151756753,AS6,X,1.1335389083702174,0.9344984512435676,1.0569048513364725,2.418301291319745,0.7635574236301651
CADILLAC,XTS AWD,FULL-SIZE,0.5563025007672872,1.2986580151756753,AS6,X,1.1461280356782375,0.9590413923210936,1.0718820073061253,2.4329692908744054,0.7743776205580478
CADILLAC,XTS Vsport AWD,FULL-SIZE,0.5563025007672872,1.2986580151756753,AS6,Z,1.1702617153949573,0.9912260756924948,1.1003705451175627,2.462397997898956,0.7949590707300147
CHEVROLET,CAMARO,COMPACT,0.5563025007672872,1.2986580151756753,AS6,X,1.1205739312058498,0.9395192526186184,1.0492180226701815,2.41161970596323,0.7580040996153328
CHEVROLET,CAMARO,COMPACT,0.5563025007672872,1.2986580151756753,M6,X,1.1522883443830565,0.9344984512435676,1.0681858617461617,2.429752280002408,0.7717073523900485
CHEVROLET,CAMARO 2LS,COMPACT,0.5563025007672872,1.2986580151756753,AS6,X,1.1038037209559568,0.8976270912904415,1.021189299069938,2.383815365980431,0.7377548407035383
CHEVROLET,CAMARO SS,COMPACT,0.7923916894982539,1.3000676416768184,AS6,Z,1.1846914308175986,0.9912260756924948,1.1072099696478683,2.468347330412157,1.140606517040011
CHEVROLET,CAMARO SS,COMPACT,0.7923916894982539,1.3000676416768184,M6,Z,1.1760912590556811,0.99563519459755,1.1038037209559568,2.465382851448418,1.137097526366915
CHEVROLET,CAMARO ZL1,COMPACT,0.7923916894982539,1.3000676416768184,AS6,Z,1.294466226161593,1.1105897102992488,1.220108088040055,2.5820633629117085,1.2569099582388263
CHEVROLET,CAMARO ZL1,COMPACT,0.7923916894982539,1.3000676416768184,M6,Z,1.2227164711475833,1.0969100130080565,1.1702617153949573,2.531478917042255,1.2055600796716335
CHEVROLET,CORVETTE,TWO-SEATER,0.7923916894982539,1.3000676416768184,AS6,Z,1.1731862684122738,0.9294189257142926,1.0791812460476249,2.4409090820652173,1.111732368794292
CHEVROLET,CORVETTE,TWO-SEATER,0.7923916894982539,1.3000676416768184,M7,Z,1.136720567156407,0.9138138523837166,1.0492180226701815,2.41161970596323,1.0808653708510683
CHEVROLET,CRUZE,MID-SIZE,0.1461280356782379,1.2962183778481056,AS6,X,0.9590413923210936,0.7993405494535816,0.8920946026904804,2.252853030979893,0.168975069124944
CHEVROLET,CRUZE,MID-SIZE,0.1461280356782379,1.2962183778481056,M6,X,0.9590413923210936,0.7993405494535816,0.8920946026904804,2.252853030979893,0.168975069124944
CHEVROLET,CRUZE,MID-SIZE,0.255272505103306,1.2962183778481056,AS6,X,1.021189299069938,0.8260748027008264,0.9444826721501686,2.305351369446624,0.3125188442385236
CHEVROLET,CRUZE,MID-SIZE,0.255272505103306,1.2962183778481056,M6,X,0.9777236052888476,0.8129133566428555,0.9138138523837166,2.276461804173244,0.30237087181913413
CHEVROLET,CRUZE ECO,MID-SIZE,0.1461280356782379,1.2962183778481056,A6,X,0.9590413923210936,0.7781512503836435,0.8864907251724818,2.2479732663618064,0.1679136171353056
CHEVROLET,CRUZE ECO,MID-SIZE,0.1461280356782379,1.2962183778481056,M6,X,0.9242792860618816,0.7481880270062004,0.8512583487190752,2.2121876044039577,0.1612401172299194
CHEVROLET,EQUINOX,SUV - SMALL,0.380211241711606,1.2962183778481056,A6,X,1.021189299069938,0.8633228601204559,0.9590413923210936,2.320146286111054,0.47265088987224935
CHEVROLET,EQUINOX,SUV - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.143014800254095,0.9822712330395684,1.0791812460476249,2.4409090820652173,0.7796509315101864
CHEVROLET,EQUINOX AWD,SUV - SMALL,0.380211241711606,1.2962183778481056,A6,X,1.0606978403536116,0.9138138523837166,1.0,2.3617278360175926,0.4928367989710319
CHEVROLET,EQUINOX AWD,SUV - SMALL,0.5563025007672872,1.2986580151756753,A6,X,1.1702617153949573,0.99563519459755,1.1003705451175627,2.462397997898956,0.7949590707300147
CHEVROLET,EXPRESS 1500 CARGO,VAN - CARGO,0.6334684555795864,1.2986580151756753,A4,X,1.2329961103921538,1.1038037209559568,1.1789769472931697,2.5403294747908736,0.9698958634939282
CHEVROLET,EXPRESS 1500 CARGO,VAN - CARGO,0.7242758696007889,1.3000676416768184,A4,X,1.2552725051033058,1.1271047983648077,1.2013971243204515,2.56348108539441,1.1312446889670105
CHEVROLET,EXPRESS 1500 CARGO AWD,VAN - CARGO,0.7242758696007889,1.3000676416768184,A4,X,1.2624510897304295,1.1522883443830565,1.217483944213906,2.57978359661681,1.146392161187849
CHEVROLET,EXPRESS 1500 CARGO CONV,VAN - CARGO,0.7242758696007889,1.3000676416768184,A4,X,1.2695129442179165,1.143014800254095,1.217483944213906,2.57978359661681,1.146392161187849
CHEVROLET,EXPRESS 1500 CARGO CONV AWD,VAN - CARGO,0.7242758696007889,1.3000676416768184,A4,X,1.2624510897304295,1.1522883443830565,1.217483944213906,2.57978359661681,1.146392161187849
CHEVROLET,EXPRESS 1500 PASSENGER,VAN - PASSENGER,0.7242758696007889,1.3000676416768184,A4,X,1.2695129442179165,1.143014800254095,1.217483944213906,2.57978359661681,1.146392161187849
CHEVROLET,EXPRESS 1500 PASSENGER AWD,VAN - PASSENGER,0.7242758696007889,1.3000676416768184,A4,X,1.2624510897304295,1.1522883443830565,1.217483944213906,2.57978359661681,1.146392161187849
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,0.6812412373755872,1.3000676416768184,A6,X,1.3242824552976926,1.1522883443830565,1.2552725051033058,2.617000341120898,1.1117442563393
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,0.7781512503836435,1.3000676416768184,A6,X,1.3404441148401185,1.1760912590556811,1.2741578492636798,2.635483746814912,1.2890008465465068
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,0.6812412373755872,1.3000676416768184,A6,X,1.3283796034387376,1.1553360374650616,1.260071387985075,2.622214022966295,1.1159944334593772
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,0.7781512503836435,1.3000676416768184,A6,X,1.3443922736851106,1.1760912590556811,1.276461804173244,2.638489256954637,1.291331640828039
CHEVROLET,IMPALA,FULL-SIZE,0.3979400086720376,1.2962183778481056,AS6,X,1.0530784434834195,0.8750612633916999,0.9822712330395684,2.34439227368511,0.5066723504304785
CHEVROLET,IMPALA,FULL-SIZE,0.5563025007672872,1.2986580151756753,AS6,X,1.1003705451175627,0.9138138523837166,1.0253058652647702,2.387389826338729,0.7407288403724341
CHEVROLET,IMPALA ECO,FULL-SIZE,0.380211241711606,1.2962183778481056,AS6,X,1.0,0.8450980400142567,0.9395192526186184,2.301029995663981,0.46302966103221616
CHEVROLET,MALIBU,MID-SIZE,0.3010299956639811,1.2962183778481056,AS6,Z,1.0606978403536116,0.8976270912904415,0.99563519459755,2.357934847000453,0.38849746292099624
CHEVROLET,MALIBU,MID-SIZE,0.3979400086720376,1.2962183778481056,AS6,X,0.9684829485539352,0.8061799739838872,0.9030899869919434,2.2648178230095364,0.46582930556107016
CHEVROLET,ORLANDO,SUV - SMALL,0.380211241711606,1.2962183778481056,AS6,X,1.0863598306747482,0.9344984512435676,1.0253058652647702,2.387389826338729,0.5053084606033135
CHEVROLET,ORLANDO,SUV - SMALL,0.380211241711606,1.2962183778481056,M6,X,1.0718820073061253,0.919078092376074,1.0086001717619173,2.371067862271736,0.49707528009277624
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1271047983648077,0.99563519459755,1.0718820073061253,2.4329692908744054,0.8817932593395013
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1643528557844371,1.012837224705172,1.1038037209559568,2.465382851448418,1.0393499965298643
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A6,Z,1.212187604403958,1.0569048513364725,1.1492191126553797,2.510545010206612,1.183882773218297
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.6334684555795864,1.2986580151756753,A6,X,1.1522883443830565,1.0253058652647702,1.1003705451175627,2.462397997898956,0.905229608153396
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.1731862684122738,1.0253058652647702,1.1139433523068367,2.4756711883244296,1.0488975506912364
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,0.7923916894982539,1.3000676416768184,A6,Z,1.2148438480476975,1.0681858617461617,1.1553360374650616,2.517195897949974,1.1901842015773514
CHEVROLET,SONIC,COMPACT,0.1461280356782379,1.2962183778481056,AS6,X,0.9590413923210936,0.8260748027008264,0.9030899869919434,2.2648178230095364,0.17105774714674982
CHEVROLET,SONIC,COMPACT,0.1461280356782379,1.2962183778481056,M6,X,0.9294189257142926,0.7923916894982539,0.8750612633916999,2.2380461031287955,0.16574871882895564
CHEVROLET,SONIC,COMPACT,0.255272505103306,1.2962183778481056,AS6,X,0.9822712330395684,0.8195439355418686,0.919078092376074,2.281033367247727,0.30411275046520864
CHEVROLET,SONIC,COMPACT,0.255272505103306,1.2962183778481056,M5,X,0.9493900066449128,0.8260748027008264,0.8976270912904415,2.2600713879850747,0.2970148520445002
CHEVROLET,SONIC RS,COMPACT,0.1461280356782379,1.2962183778481056,AS6,X,0.9731278535996988,0.8450980400142567,0.919078092376074,2.281033367247727,0.17408611566765847
CHEVROLET,SONIC RS,COMPACT,0.1461280356782379,1.2962183778481056,M6,X,0.9444826721501686,0.8450980400142567,0.9030899869919434,2.2648178230095364,0.17105774714674982
CHEVROLET,SONIC 5,MID-SIZE,0.1461280356782379,1.2962183778481056,AS6,X,0.9590413923210936,0.8260748027008264,0.9030899869919434,2.2648178230095364,0.17105774714674982
CHEVROLET,SONIC 5,MID-SIZE,0.1461280356782379,1.2962183778481056,M6,X,0.9294189257142926,0.7923916894982539,0.8750612633916999,2.2355284469075487,0.16574871882895564
CHEVROLET,SONIC 5,MID-SIZE,0.255272505103306,1.2962183778481056,AS6,X,0.9822712330395684,0.8195439355418686,0.919078092376074,2.281033367247727,0.30411275046520864
CHEVROLET,SONIC 5,MID-SIZE,0.255272505103306,1.2962183778481056,M5,X,0.9493900066449128,0.8260748027008264,0.8976270912904415,2.2600713879850747,0.2970148520445002
CHEVROLET,SONIC 5 RS,MID-SIZE,0.1461280356782379,1.2962183778481056,AS6,X,0.9731278535996988,0.8450980400142567,0.919078092376074,2.281033367247727,0.17408611566765847
CHEVROLET,SONIC 5 RS,MID-SIZE,0.1461280356782379,1.2962183778481056,M6,X,0.9444826721501686,0.8450980400142567,0.9030899869919434,2.2648178230095364,0.17105774714674982
CHEVROLET,SPARK,SUBCOMPACT,0.0791812460476248,1.2962183778481056,AV,X,0.8864907251724818,0.7781512503836435,0.8388490907372552,2.2013971243204518,0.08609627156107443
CHEVROLET,SPARK,SUBCOMPACT,0.0791812460476248,1.2962183778481056,M5,X,0.8808135922807911,0.7781512503836435,0.8388490907372552,2.2013971243204518,0.08609627156107443
CHEVROLET,SUBURBAN,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2041199826559246,1.0453229787866574,1.1398790864012365,2.501059262217751,1.0733188355893053
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2041199826559246,1.0453229787866574,1.1398790864012365,2.501059262217751,1.0733188355893053
CHEVROLET,TAHOE,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2041199826559246,1.0453229787866574,1.1398790864012365,2.501059262217751,1.0733188355893053
CHEVROLET,TAHOE 4WD,SUV - STANDARD,0.7242758696007889,1.3000676416768184,A6,X,1.2041199826559246,1.0453229787866574,1.1398790864012365,2.501059262217751,1.0733188355893053
CHEVROLET,TRAVERSE,SUV - STANDARD,0.5563025007672872,1.2986580151756753,A6,X,1.1553360374650616,0.99563519459755,1.0899051114393978,2.45178643552429,0.787398352689628
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,0.5563025007672872,1.2986580151756753,A6,X,1.1643528557844371,1.0086001717619173,1.1003705451175627,2.462397997898956,0.7949590707300147
CHEVROLET,TRAX,SUV - SMALL,0.1461280356782379,1.2962183778481056,AS6,X,0.9731278535996988,0.8512583487190752,0.9242792860618816,2.285557309007773,0.17507129376417532
CHEVROLET,TRAX,SUV - SMALL,0.1461280356782379,1.2962183778481056,M6,X,0.9590413923210936,0.8325089127062363,0.9084850188786496,2.2695129442179165,0.1720796408822775
CHEVROLET,TRAX AWD,SUV - SMALL,0.1461280356782379,1.2962183778481056,AS6,X,1.0,0.8920946026904804,0.9542425094393248,2.3159703454569174,0.18074674312362657
CHRYSLER,300,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.093421685162235,0.8864907251724818,1.012837224705172,2.374748346010104,0.7317209121281664
CHRYSLER,200 CONVERTIBLE,COMPACT,0.380211241711606,1.2962183778481056,A4,X,1.0681858617461617,0.9138138523837166,1.0043213737826424,2.3654879848908994,0.49496653099322674
CHRYSLER,200 CONVERTIBLE,COMPACT,0.380211241711606,1.2962183778481056,A6,X,1.1105897102992488,0.9084850188786496,1.0293837776852095,2.390935107103379,0.507318205907087
CHRYSLER,200 CONVERTIBLE FFV,COMPACT,0.5563025007672872,1.2986580151756753,A6,X,1.0969100130080565,0.9084850188786496,1.021189299069938,2.383815365980431,0.7377548407035383
CHRYSLER,200 SEDAN,MID-SIZE,0.380211241711606,1.2962183778481056,A4,X,1.0492180226701815,0.9030899869919434,0.9912260756924948,2.3521825181113623,0.4885126862009069
CHRYSLER,200 SEDAN,MID-SIZE,0.380211241711606,1.2962183778481056,A6,X,1.0791812460476249,0.8808135922807911,1.0,2.3617278360175926,0.4928367989710319
CHRYSLER,200 SEDAN FFV,MID-SIZE,0.5563025007672872,1.2986580151756753,A6,X,1.0969100130080565,0.9084850188786496,1.021189299069938,2.383815365980431,0.7377548407035383
CHRYSLER,300 (MDS),FULL-SIZE,0.7558748556724914,1.3000676416768184,A5,X,1.1986570869544224,0.9637878273455552,1.1072099696478683,2.468347330412157,1.0880424389516787
CHRYSLER,300 AWD,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9344984512435676,1.0374264979406236,2.399673721481037,0.7494853514690001
CHRYSLER,300 AWD (MDS),FULL-SIZE,0.7558748556724914,1.3000676416768184,A5,X,1.2068258760318495,1.0,1.1271047983648077,2.488550716500444,1.1075928571678268
CHRYSLER,300 AWD FFV,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9344984512435676,1.0374264979406236,2.399673721481037,0.7494853514690001
CHRYSLER,300 FFV,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.093421685162235,0.8864907251724818,1.012837224705172,2.374748346010104,0.7317209121281664
CHRYSLER,300 SRT (MDS),FULL-SIZE,0.8061799739838872,1.3000676416768184,A5,Z,1.2227164711475833,1.012837224705172,1.1398790864012365,2.501059262217751,1.1946941590484539
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,0.5563025007672872,1.2986580151756753,A6,X,1.1492191126553797,0.9777236052888476,1.0791812460476249,2.4409090820652173,0.7796509315101864
DODGE,AVENGER,MID-SIZE,0.380211241711606,1.2962183778481056,A4,X,1.0492180226701815,0.9030899869919434,0.9912260756924948,2.3521825181113623,0.4885126862009069
DODGE,AVENGER,MID-SIZE,0.380211241711606,1.2962183778481056,A6,X,1.0791812460476249,0.8808135922807911,1.0,2.3617278360175926,0.4928367989710319
DODGE,AVENGER FFV,MID-SIZE,0.5563025007672872,1.2986580151756753,A6,X,1.0969100130080565,0.9084850188786496,1.021189299069938,2.383815365980431,0.7377548407035383
DODGE,CHALLENGER,MID-SIZE,0.5563025007672872,1.2986580151756753,A5,X,1.1205739312058498,0.9395192526186184,1.0492180226701815,2.41161970596323,0.7580040996153328
DODGE,CHALLENGER,MID-SIZE,0.7558748556724914,1.3000676416768184,M6,X,1.1931245983544614,1.0,1.117271295655764,2.478566495593843,1.0979295877209407
DODGE,CHALLENGER (MDS),MID-SIZE,0.7558748556724914,1.3000676416768184,A5,X,1.1986570869544224,0.9637878273455552,1.1072099696478683,2.468347330412157,1.0880424389516787
DODGE,CHALLENGER SRT,MID-SIZE,0.8061799739838872,1.3000676416768184,M6,Z,1.2253092817258628,1.0170333392987805,1.143014800254095,2.505149978319906,1.197980664669225
DODGE,CHALLENGER SRT (MDS),MID-SIZE,0.8061799739838872,1.3000676416768184,A5,Z,1.2227164711475833,1.012837224705172,1.1398790864012365,2.501059262217751,1.1946941590484539
DODGE,CHARGER,FULL-SIZE,0.5563025007672872,1.2986580151756753,A5,X,1.1205739312058498,0.9395192526186184,1.0492180226701815,2.41161970596323,0.7580040996153328
DODGE,CHARGER,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.093421685162235,0.8864907251724818,1.012837224705172,2.374748346010104,0.7317209121281664
DODGE,CHARGER (MDS),FULL-SIZE,0.7558748556724914,1.3000676416768184,A5,X,1.1986570869544224,0.9637878273455552,1.1072099696478683,2.468347330412157,1.0880424389516787
DODGE,CHARGER AWD,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9344984512435676,1.0374264979406236,2.399673721481037,0.7494853514690001
DODGE,CHARGER AWD (MDS),FULL-SIZE,0.7558748556724914,1.3000676416768184,A5,X,1.2068258760318495,1.0,1.1271047983648077,2.488550716500444,1.1075928571678268
DODGE,CHARGER AWD FFV,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.1072099696478683,0.9344984512435676,1.0374264979406236,2.399673721481037,0.7494853514690001
DODGE,CHARGER FFV,FULL-SIZE,0.5563025007672872,1.2986580151756753,A5,X,1.1205739312058498,0.9395192526186184,1.0492180226701815,2.41161970596323,0.7580040996153328
DODGE,CHARGER FFV,FULL-SIZE,0.5563025007672872,1.2986580151756753,A8,X,1.0899051114393978,0.8808135922807911,1.0086001717619173,2.371067862271736,0.7286598672053002
DODGE,CHARGER SRT (MDS),FULL-SIZE,0.8061799739838872,1.3000676416768184,A5,Z,1.2227164711475833,1.012837224705172,1.1398790864012365,2.501059262217751,1.1946941590484539
DODGE,DART,MID-SIZE,0.3010299956639811,1.2962183778481056,M6,X,0.9731278535996988,0.8129133566428555,0.9084850188786496,2.2695129442179165,0.35449141096177683
DODGE,DART,MID-SIZE,0.380211241711606,1.2962183778481056,A6,X,1.0043213737826424,0.8325089127062363,0.9344984512435676,2.296665190261531,0.46055522535426674
DODGE,DART,MID-SIZE,0.380211241711606,1.2962183778481056,M6,X,1.021189299069938,0.8260748027008264,0.9444826721501686,2.305351369446624,0.4654758168260956
DODGE,DART FFV,MID-SIZE,0.3010299956639811,1.2962183778481056,A6,X,0.99563519459755,0.8450980400142567,0.9344984512435676,2.296665190261531,0.36464186820804023
